Proposal ID,Snapshot ID,Author,Type,Title,Started,Ended,Threshold,Status,Forum Topic,Total VP,MANA VP,LAND VP,NAMES VP,DELEGATED VP,Votes
c722ab10-00fc-11ed-8f44-ef1722f0509f,bafkreibi4vau7vp6gspzrfvegp4u4rvtprmoyenwerr6ma33375lle6ssy,0x4cb01b6672bc750821af952ec5a2447fc90195b1,poi,"Add the location 48,113 to the Points of Interest",2022-07-11T09:35:00.105Z,2022-07-18T09:35:00.104Z,500000,rejected,13033,33136.06046,6136.060458,24000,3000,0,28
52402210-00ec-11ed-8f44-ef1722f0509f,bafkreidcpiomgryj6wnzggj4jaaxqqjh6f57lvtwj6mqzq4w7ghfbvzi4u,0x3a9d53b511af0c8267816d51267f165035ee5684,ban_name,Ban the name pissfuck,2022-07-11T07:37:00.057Z,2022-07-18T07:37:00.056Z,500000,rejected,13032,844361.3728,3174.137004,96000,16900,728287.2358,21
34a8afc0-ffb0-11ec-8f44-ef1722f0509f,bafkreiekaakd3srnfnmcx52x2tqoq5b62bbc2wbgacbay5y3lrpw5txigm,0x03ff9611ed26af8477e74aa162d52c6a4adde2bb,poi,"Add the location 103,150 to the Points of Interest",2022-07-09T17:54:00.444Z,2022-07-16T17:54:00.442Z,500000,enacted,13008,760778.5602,33176.79533,94000,28300,605301.7648,69
c8c8ee20-fee5-11ec-8f44-ef1722f0509f,bafkreiglec25ljm22rc6age6hfxvlj3vq63pdwmexnkags36zhmfeuqyie,0x87956abc4078a0cc3b89b419928b857b8af826ed,poll,Set up a bounty program for vulnerability reports,2022-07-08T17:45:00.122Z,2022-07-13T17:45:00.121Z,500000,passed,12995,1383624.279,140433.6089,190000,18500,1034690.67,42
2f347730-fec6-11ec-8f44-ef1722f0509f,bafkreiewtx4ckotlrdvjoug5ac5kingcf5qlhhzsh5hoegjnbxehtmov3e,0x3026e5dca7a3f50a482d5f06fb18ce607386531b,poll,Would you like custom spawn points or ability to spawn in at last location?,2022-07-08T13:59:00.060Z,2022-07-13T13:59:00.057Z,500000,enacted,12987,659533.5866,27920.37096,98000,83000,450613.2156,36
cc330280-fe95-11ec-8fbf-839e0f96469a,QmUFjDXqAyfeXYvc5J34PYdZbMg8Q7dfAxRNCbH3uWx9dU,0xb53543102afa4a21b07d78c94f33306777487274,linked_wearables,Add neuno - digital fashion company to the Linked Wearables Registry,2022-07-08T08:13:00.112Z,2022-07-15T08:13:00.112Z,4000000,rejected,12982,253689.3084,150889.3084,22000,80800,0,32
fbb9faa0-fe49-11ec-8fbf-839e0f96469a,bafkreicjgip5woysqcaxuj4aeztkljyhbtc7krlqvy5hy6u7wgpkclpaga,0xe3f7fd25580a412c7194e5689f7e3a4f95115aab,poll,"What do you think of the article ""A vision for Decentraland's next 5 years"" written by maraoz.",2022-07-07T23:10:00.098Z,2022-07-12T23:10:00.096Z,500000,passed,12979,666092.9382,39392.93824,20000,80700,526000,30
f9561670-fdfb-11ec-8fbf-839e0f96469a,bafkreiayta22gufif6vawh5kyfkx7ryk7z7gh3swpzxhj3winrb4axjpgm,0xd11a019a70986bd607cbc1c1f9ae221c78581f49,grant,Partner Support Squad,2022-07-07T13:52:00.343Z,2022-07-21T13:52:00.340Z,4000000,rejected,12974,2459258.712,1242816.366,310000,96400,810042.3457,43
00b4d480-fd73-11ec-8fbf-839e0f96469a,bafkreic26i2xs2vgugt4jcs4lg2omtofaopb4vwor56iz5skp4rr6f6wxe,0x6a77883ed4e65a1df591fda2f5252fd7c548f198,poll,Should Decentraland have a mature content wearables filter?,2022-07-06T21:31:00.656Z,2022-07-11T21:31:00.654Z,500000,rejected,12964,939418.9245,23610.64417,106000,22800,787008.2803,34
d43ed210-fd5f-11ec-8fbf-839e0f96469a,bafkreigwdurbmuocxyexu4iyafxm7syo5jxowc2peussh5v4d2psm5wtxa,0x511a22cdd2c4ee8357bb02df2578037ffe8a4d8d,draft,POI Management Optimizations: Unify POI lists and improve the operational aspect,2022-07-06T19:14:00.625Z,2022-07-13T19:14:00.624Z,1000000,passed,12962,1628833.962,184843.0925,176000,18500,1249490.87,34
73b27280-fd23-11ec-a32a-859962cd3c29,bafkreigyug5vkd6qzy3ory6fui7d2nzmrzeczsifaygbasqv4bduub3ltu,0x7bbd4eb693dd5b08e13c9da9d54d8ecd49d9b654,grant,Decentraland Explorer Mobile App,2022-07-06T12:02:00.840Z,2022-07-20T12:02:00.839Z,2000000,enacted,12956,2675170.237,308810.3457,1640000,14400,711959.8914,57
e1368fa0-fccc-11ec-a32a-859962cd3c29,bafkreigl3khxvvsmwjdjdlmedz3lyg3lqdqe6uhhuhl7iizhrh2hozndn4,0x18e6b05600f68d5b61edc15a3ebf06362d07e371,ban_name,Ban the name testtesttest,2022-07-06T01:42:00.362Z,2022-07-13T01:42:00.360Z,500000,rejected,12942,1029925.85,21067.22525,84000,86100,838758.6245,27
c2abcab0-fca3-11ec-a32a-859962cd3c29,QmbYba8ghuP87XGTHq9G55qdX1rzDkxcwSojD8TmhV2TPB,0xb02851339cc495f28d670e323ef7db6f477ecb3e,ban_name,Ban the name pocpurposes,2022-07-05T20:48:00.755Z,2022-07-12T20:48:00.754Z,500000,rejected,12935,823725.1614,3910.414248,76000,7400,736414.7471,29
b1c02070-fca3-11ec-a32a-859962cd3c29,bafkreiggni5efnblr4sgadxgufma5qqmkaw6jorxvya6fgojmfno5kmipq,0xb02851339cc495f28d670e323ef7db6f477ecb3e,ban_name,Ban the name pocpurposes,2022-07-05T20:47:00.367Z,2022-07-12T20:47:00.366Z,500000,rejected,12934,820341.4093,2826.662197,74000,7100,736414.7471,22
3f7ad9c0-fca2-11ec-a32a-859962cd3c29,bafkreifhyp5zy26hnz7krtp4i476lyg5p4vipycbin2pnb2qdgfefrkdjy,0xb02851339cc495f28d670e323ef7db6f477ecb3e,poi,"Add the location 12,23 to the Points of Interest",2022-07-05T20:37:00.156Z,2022-07-12T20:37:00.154Z,500000,rejected,12933,591457.2827,27174.89308,102000,12600,449682.3896,28
e83685e0-fc85-11ec-a32a-859962cd3c29,bafkreif5khaa7puqghsbmul2fg6jai2cvfqbdqu7fkmrht3g3uyoxjwslm,0xd56607baa1da82bc39413377dff2be091d169147,grant,Educational course to bring more brands to Decentraland,2022-07-05T17:14:00.838Z,2022-07-12T17:14:00.837Z,1000000,rejected,12922,1199394.101,22855.9511,120000,15800,1040738.15,29
1dc97780-fc18-11ec-a32a-859962cd3c29,bafkreif3i464dmlql4ymrlsjtd2kekguvtyplkl5bn3blhbfrmqhqbegl4,0x4a68a46859329a14acf56b66ee45721795769e2b,grant,"Room Zero Japan web 3 ""Metaverse School""",2022-07-05T04:08:00.080Z,2022-07-19T04:08:00.079Z,4000000,rejected,12916,1153385.114,23743.00774,102000,15700,1011942.106,34
6cfbafd0-fbe1-11ec-a32a-859962cd3c29,bafkreifzhn5decawvc7fdcylay6mf6ktdw5t6xftnyof42d3dbcgdb2nse,0x48c0e3fc56ccc81444bcdda71bae39416007ea30,grant,Direct integration with 3D NFT marketplace for scenes and assets MetaMundo,2022-07-04T21:36:00.629Z,2022-07-18T21:36:00.628Z,4000000,rejected,12910,4063654.109,386621.493,2322000,17400,1337632.616,61
be808280-fbdd-11ec-a32a-859962cd3c29,bafkreidcnicf7amzvgqpyy3pp3ydxkgenubwowll3cqvqc7f4g5ew5oomq,0x059d0025e4e1bb1a37f2c922e54b139bc1231ee0,poll,Darkmode for DAO & Forum,2022-07-04T21:10:00.408Z,2022-07-09T21:10:00.408Z,500000,passed,12908,630350.7497,163954.3044,140000,84200,242196.4453,35
d9340f40-f96a-11ec-a32a-859962cd3c29,bafkreifeqyuwvt2gmvssvfv4q7fvhfwi5dyp5u4coe6yfs4zhfuhovjpvu,0xad72a1d6b06c0f79305d9996eddb723684166d11,grant,AllTokenFootball-The FAN Activation Network-shaping Fan Sports 3.0,2022-07-01T18:23:00.756Z,2022-07-15T18:23:00.755Z,8000000,rejected,12866,1385142.558,27334.11636,196000,17100,1144708.442,41
dc2986b0-f958-11ec-a32a-859962cd3c29,bafkreidxoo7in3igxotmzzmwdzmi2ji7d2yigmn7jq53chjnyetmfkcs7m,0x7616e594f1832d0dc7aad3923967d76fd98416e2,grant,ART|DAO Battles!,2022-07-01T16:14:00.779Z,2022-07-08T16:14:00.777Z,1000000,rejected,12862,861423.9454,44472.10819,52000,4000,760951.8372,36
18f3e990-f8b5-11ec-a32a-859962cd3c29,bafkreid4cajbvidpanfcz6h26uaewnqg2obgt4p2scifdtdsv4iyzu6554,0xbd03add5da0e173c67c9c1073ffba017147c42d4,grant,DCL Highlights - Extension,2022-06-30T20:42:00.306Z,2022-07-07T20:42:00.300Z,1000000,enacted,12833,2302018.9,122311.0126,464000,26100,1689607.887,39
dc1506d0-f8b4-11ec-a32a-859962cd3c29,bafkreieazmutszndhndpnk5xghv7e4tevhcwm3rf5woeixejfwlvxeo6by,0x4262f8bb5bd9ad132782d2a7279b532a1dc6bcbf,poi,"Add the location -25,90 to the Points of Interest",2022-06-30T20:40:00.181Z,2022-07-07T20:40:00.181Z,500000,enacted,12832,692216.2725,23508.08171,86000,5300,577408.1908,36
98238870-f8b4-11ec-a32a-859962cd3c29,bafkreif3kefpdofuw2eutbp7pfysf5zoiarb27xj35jsces6smnmnyvdru,0x4262f8bb5bd9ad132782d2a7279b532a1dc6bcbf,poi,"Remove the location -45,106 from the Points of Interest",2022-06-30T20:38:00.191Z,2022-07-07T20:38:00.191Z,500000,enacted,12831,609007.3172,22199.12641,6000,3400,577408.1908,25
aee6d230-f844-11ec-805c-77efd746e6b7,bafkreiawlw7lg6o4mxsd6ilaac4chbxaeznuu5vgvyn57tf3xfmnrrjbhm,0x1ef67867464a400cf6d821807d2b68a6f65dfe4d,grant,Metaverse Ceremony and Exhibition Sponsorship,2022-06-30T07:17:00.747Z,2022-07-14T07:17:00.747Z,2000000,rejected,12817,173459.0865,4041.314746,48000,11400,110017.7718,29
98c85dc0-f821-11ec-805c-77efd746e6b7,bafkreigkx2ol5iwmn2m3fz6aaxvoemx4m6rzn3xpow6s2dwawsc5ubu34e,0x518fb16bb5095adfa16c81268c7b87b932fd8789,grant,To Help Peoples,2022-06-30T03:06:00.252Z,2022-07-14T03:06:00.251Z,8000000,rejected,12811,1666540.889,27327.59784,216000,19900,1403313.291,40
44db93f0-f7f2-11ec-805c-77efd746e6b7,bafkreieq2xs2ygc4jrzv74hlh6gq3yrzkrmjt5nblg2djtfin5hvsfupkm,0x9ff256f65fa594ccdc13d76f116c87d9defd8a1c,grant,Decentraland’s First AI-Driven Smart Chickens! (Resubmission),2022-06-29T21:27:00.103Z,2022-07-13T21:27:00.100Z,2000000,enacted,12807,2928816.736,5190.683903,2120000,6600,797026.0521,34
7e722950-f7cd-11ec-805c-77efd746e6b7,bafkreiex24jpmsykskg7fmzlqsd32iapuldzfz6msspwalpoykdt6mxnnm,0x594e569c3f8eb88787b5b203474c9b7a97895c8b,linked_wearables,Add Add Metafox Crew to the Linked Wearables Registry to the Linked Wearables Registry,2022-06-29T17:04:00.341Z,2022-07-06T17:04:00.340Z,4000000,rejected,12801,646119.7691,43592.27871,142000,16400,444127.4904,108
063238f0-f7c7-11ec-805c-77efd746e6b7,bafkreiexzoevgmeqckzysnl7gq3tkrkfottihodm4v7yqykbfmvgzyiaee,0x865aaa976454b273bcbdbe12e265120d912bd767,poll,Change the welcome message 'Play as guest' to 'Visit as guest',2022-06-29T16:17:00.615Z,2022-07-04T16:17:00.610Z,500000,rejected,12798,16920.99851,720.9985075,14000,2200,0,28
1959b490-f726-11ec-805c-77efd746e6b7,bafkreiba5fqni5vm3lyh7ftk4jihr6oxy3r2e75an5oqg5r4z7bp5vccgm,0x270722b5222968603e4650c3b70a7dfb971ed5b6,grant,Decentraland Retro 2D Client and SDK Proposal,2022-06-28T21:05:00.777Z,2022-07-12T21:05:00.776Z,2000000,enacted,12787,11164837.66,6419701.11,2524000,89400,2131736.548,55
b3dbab80-f713-11ec-805c-77efd746e6b7,bafkreidoxr7uxklwse6ndmjflaaljtkoj772jndlfcn7x7qznkczjy53eu,0x7f97281931677ea3d23a80deb76621bd22a5d35b,linked_wearables,Add neuno to the Linked Wearables Registry,2022-06-28T18:54:00.560Z,2022-07-05T18:54:00.558Z,4000000,rejected,12785,128721.5144,18521.51441,8000,2200,100000,20
6a76ad70-f711-11ec-805c-77efd746e6b7,bafkreiaqwln4tt2azkfhspffitjgjiyy4ksfnjvxf7wfwr5lbovd4e7cce,0x31be2f835d01c0fd9ac152d173d0f67c949a5d8f,poi,"Add the location -75,35 to the Points of Interest",2022-06-28T18:37:00.431Z,2022-07-05T18:37:00.429Z,500000,rejected,12784,140594.7906,2577.018836,26000,2000,110017.7718,19
5b0e8c60-f705-11ec-805c-77efd746e6b7,bafkreicg57fjttf6nmhntdaujyzv2dflbtlafgc36znjxosm6e3elihfri,0x7697f6729dc3beb75b297574fa67d868082f1ebf,poi,"Add the location -49,73 to the Points of Interest",2022-06-28T17:11:00.622Z,2022-07-05T17:11:00.620Z,500000,rejected,12782,3583.66275,183.66275,2000,1400,0,16
8befa660-f6f2-11ec-805c-77efd746e6b7,bafkreiccsubz3bnbq5vxpv765dxx3wqmk7ckshaxovo64brxoc24jojjbi,0xccde0e422d384122a2089888b17cd9cc402920ec,grant,"$120,000 grant to be approved to fund Builder Competitions for DCL creators.",2022-06-28T14:56:00.190Z,2022-07-12T14:56:00.188Z,4000000,enacted,12778,7751581.266,5719215.687,416000,24200,1592165.579,41
beb8e7f0-f648-11ec-805c-77efd746e6b7,QmUyTHqqccGQiPjiJgkSGF26rS9gPhzsM42vJTE5gUxY6h,0xa65797de99c33ba9d028e535ab5f472653bc462d,poi,"Add the location 4,-111 to the Points of Interest",2022-06-27T18:41:00.951Z,2022-07-04T18:41:00.950Z,500000,enacted,12764,1009497.344,49105.64025,160000,19000,781391.704,64
2530aa60-f647-11ec-805c-77efd746e6b7,QmcmKq3fJRUDzt3jFzXpb126YnXQSUBnN1Rz8H8y9gbvSK,0x1816e73a6c50e8913047a9400b7df822f7c666df,grant,DabPlay and MetaDuckies - community and P2E area,2022-06-27T18:29:00.870Z,2022-07-04T18:29:00.869Z,1000000,rejected,12763,144226.4868,20217.43899,16000,3700,104309.0478,29
7c213df0-f62c-11ec-805c-77efd746e6b7,QmWVpteHNAJiVv4kkMAqrdGA5w8riQbPKrEfKypgVpecux,0x9f9d3024bc0d05f7e9330ac0a0d50057b511c63b,grant,Endless Mafia,2022-06-27T15:19:00.319Z,2022-07-04T15:19:00.318Z,1000000,enacted,12756,1239276.196,197225.2308,364000,4400,673650.9652,35
bbf5b1b0-f576-11ec-b5fc-5178246a05ac,QmPd1PSEJGdNMLQGtZxaXq9JA1oDEq4nCRyVGNgwbSfAiC,0x2ebb0e88c6edeaef1d912bee639a9e6acc2ed418,grant,"Creating energetic, personalised content & Building project in Decentraland.",2022-06-26T17:38:00.003Z,2022-07-10T17:38:00.002Z,2000000,enacted,12724,6173326.817,4440653.457,126000,24100,1582573.36,64
a8ab9a30-f467-11ec-b5fc-5178246a05ac,QmNxQpy79VkPYbmNNfwy1aXKWEjNfNpA3GRvYD4pbeGz76,0x55b5ddb0310dce6b8437e8ef3145af6792f399a9,poi,"Add the location 98,-67 to the Points of Interest",2022-06-25T09:17:00.027Z,2022-07-02T09:17:00.026Z,500000,enacted,12707,633089.4257,31558.33452,118000,7200,476331.0912,42
16aa0de0-f405-11ec-b5fc-5178246a05ac,Qmdb8o6kVFwbyVyrawNKB8KbMScruom7mS2ZR6FQzKzCHx,0x76fb13f00cdbdd5eac8e2664cf14be791af87cb0,governance,Wearables Working Group: Attach VP to Limited # of L1 Wearable Collections,2022-06-24T21:32:00.390Z,2022-07-08T21:32:00.389Z,6000000,enacted,12698,6940498.804,4502724.755,708000,248600,1481174.049,72
96914860-f311-11ec-aa01-87bd234b340d,QmQntSdVjqt4kiQMQJoS2oM6r1mmcjPJeSE9NLh6SFHwKW,0xcf10cd8b5dc2323b1eb6de6164647756bad4de4d,grant,"Golfcraft game and more projects by Eibriel, Pablo & co.",2022-06-23T16:29:00.774Z,2022-07-07T16:29:00.772Z,8000000,enacted,12674,8725171.999,5270275.632,1268000,170900,2015996.367,108
04d93380-f233-11ec-aa01-87bd234b340d,QmUG89sm27pkEYydj1iuQYrx7W2kYP6esrxssvWNTtdopB,0x9645b4c1bfd6eb2647e7fb8b74db8f79f862ea9e,grant,"MoCDA, Museum of Contemporary Digital Art: Public Exhibitions Program 2022",2022-06-22T13:55:00.024Z,2022-07-06T13:55:00.023Z,2000000,enacted,12640,4195534.4,637797.2797,2754000,22200,781537.1207,55
a871df00-f216-11ec-aa01-87bd234b340d,QmPcU3ViA3pWnmvm6UKnY6V6TsNGdp15oWa2nm3Qmg3Qqc,0xbec36da328823182350132e41099efc1bf1798d9,grant,Adding Ramp Network as an additional on-ramp service provider,2022-06-22T10:32:00.088Z,2022-06-29T10:32:00.086Z,1000000,rejected,12634,725121.9954,22821.83405,130000,14100,558200.1614,23
4a247090-f1a6-11ec-aa01-87bd234b340d,QmZ5e5exotVrLBodAQSR7onQdqEGHwWFWgrmwGcpMq4pJN,0xea39c3d4050056769c2bc68744340537dff8f16e,linked_wearables,Add Dolce&Gabbana Disco Drip to the Linked Wearables Registry,2022-06-21T21:08:00.241Z,2022-06-28T21:08:00.240Z,4000000,enacted,12624,5440063.74,1371478.013,2296000,85200,1687385.727,72
e2142720-f0d3-11ec-aa01-87bd234b340d,QmdwjDzx4H8TVQVzDzeRzZjqoeEeZEDxPQB36phYpvhKos,0x594e569c3f8eb88787b5b203474c9b7a97895c8b,linked_wearables,Add Metafox Crew to the Linked Wearables Registry,2022-06-20T20:02:00.338Z,2022-06-27T20:02:00.336Z,4000000,rejected,12599,2455199.495,1274639.543,512000,92800,575759.9516,100
693177c0-ef04-11ec-aa01-87bd234b340d,QmT4Ka2TxkCypce4eu21HVouW1sryXvysWAHJY461iJmap,0x73c4914a6ec3e450a52b90bd7fe73929abc0241a,grant,Bring renewable electricity to Decentraland,2022-06-18T12:44:00.540Z,2022-07-02T12:44:00.538Z,2000000,rejected,12562,1222031.011,36595.67166,396000,28900,760535.339,45
4b6bb7e0-eed8-11ec-aa01-87bd234b340d,QmcieLr7K8go6y1u5kZYz48r4E72xEZHTYWhEZMCF8a2NW,0x9429f8b66914d603844501fb0c640e9fd7220377,grant,DCL-Edit - Further Development,2022-06-18T07:28:00.734Z,2022-07-02T07:28:00.733Z,8000000,enacted,12558,8859391.101,5795438.481,1572000,95100,1396852.619,35
f78ecc00-ee39-11ec-aa01-87bd234b340d,QmNSdxFCAScFFx2PVnYk2Ycuhdei9dCu5UXh3DZEeiVGXS,0x9381caa558f19a821a2360c59fdf3db60c09ff52,poll,NFT Mint Amount Options,2022-06-17T12:35:00.552Z,2022-06-22T12:35:00.550Z,500000,passed,12548,666571.7578,23195.72539,56000,79000,508376.0325,36
a2884850-ed5b-11ec-aa01-87bd234b340d,QmYmKP7a4vhGwKTh5CtRFnp7q1ChAtD2TahTR3FuktiTtC,0xaf0e126d11161fd002200e980103b78470e660e4,governance,Add district names to decentraland map.,2022-06-16T10:03:00.629Z,2022-06-30T10:03:00.628Z,6000000,rejected,12521,6429044.203,4488130.329,404000,158900,1378013.873,72
e00da1e0-ed27-11ec-aa01-87bd234b340d,QmcyBpKffYFFKHrYd3F3rP3D3WRJfv8EWDstsK3yB2hAAk,0x65fd567571e17e3525ff69427c5366f2eca541e7,poi,"Add the location -135,25 to the Points of Interest",2022-06-16T03:53:00.014Z,2022-06-23T03:53:00.011Z,500000,enacted,12518,1101707.097,26699.47972,134000,8000,933007.6174,33
e5e51150-ed1a-11ec-aa01-87bd234b340d,QmWCw2MVg5Kj8VrKDVKabv8WWWnNWQbQLaW1qZr37AvwTW,0xa77610fcb5288bc95849c64136df159dd3efe6ac,poi,"Add the location -12,-45 to the Points of Interest",2022-06-16T02:20:00.357Z,2022-06-23T02:20:00.356Z,500000,enacted,12515,623690.9279,22215.83174,48000,3600,549875.0961,17
a31bfa40-ed02-11ec-aa01-87bd234b340d,QmUrSmTx1jUjFgzJiYZq3iYSqW2uAtdNepMET9whwchxRn,0x11cbb078596e5100f4cbb999c5c9b69ca2ff6477,grant,"Preparing detailed financial statements, budget, and long-range forecast",2022-06-15T23:26:00.388Z,2022-06-29T23:26:00.387Z,2000000,enacted,12514,2422942.35,1246506.811,384000,15100,777335.539,32
61214010-ec84-11ec-aa01-87bd234b340d,QmbhVzP5z1tv8LgUD5RnDc5yc3gymUuY7GucCvpfgtVJzS,0x1ef67867464a400cf6d821807d2b68a6f65dfe4d,grant,A well-designed mascot that boosts the DCL community,2022-06-15T08:23:00.105Z,2022-06-22T08:23:00.104Z,1000000,rejected,12498,994558.0031,31568.63765,264000,170000,528989.3655,29
a81e8610-eb4b-11ec-82d9-d917cdd158ac,QmUYjQGNRWr5RcErfqGH7eRoGAc9BHYRfhrMYUK5uc3oUa,0x1b01162322ce12cb98675fc6e7d3e8330a794505,grant,Decentraland featured on CBS Nationally,2022-06-13T19:04:00.729Z,2022-06-20T19:04:00.726Z,1000000,rejected,12478,864951.6789,32557.23491,134000,23400,674994.444,84
7e425540-eb20-11ec-82d9-d917cdd158ac,QmPNdVpdcjMzbZGd3YGg68t3jMNin7gE29RjuAnSRAEJzJ,0x193407bae943dd49b02c0491226b1d7130bd3f17,poi,"Add the location 66,-1 to the Points of Interest",2022-06-13T13:55:00.140Z,2022-06-20T13:55:00.139Z,500000,enacted,12475,718597.1586,32314.76895,226000,12100,448182.3896,23
a735d7c0-eb1f-11ec-82d9-d917cdd158ac,QmQbUY38mBuNKmYYY4isQDpn2EYn4JbkAAvDr2fRyaysTC,0x511a22cdd2c4ee8357bb02df2578037ffe8a4d8d,grant,Web3 and Metaverse Journalism Hackathon Sponsorship,2022-06-13T13:49:00.348Z,2022-06-27T13:49:00.347Z,2000000,enacted,12474,2155667.554,119223.9547,344000,165600,1526843.599,57
a7e50ae0-eb1c-11ec-82d9-d917cdd158ac,QmW9EyyNmhDvyMbzg9thN2uHKfm4M9PaxHAzuqrAcNpucz,0xbb7e1ee38df1d137df4b25a0ad1d89c2a0f17739,grant,"Creating a market place like amazon, tourism and all in one market place",2022-06-13T13:28:00.006Z,2022-06-27T13:28:00.004Z,4000000,rejected,12473,1451589.915,24070.85546,276000,85200,1066319.06,33
32191f30-eaff-11ec-82d9-d917cdd158ac,QmUr1qnbzmEhKXU6cnMRGvdGG9z1QKiqVtjooY6SqEWEG4,0x3f6b1d01b6823ab235fc343069b62b6472774cd1,poll,Can we add images to our parcels/estates (in map not buildings) so that it looks more attractive when viewing the lands on the map? Something like Sandbox.,2022-06-13T09:57:00.972Z,2022-06-18T09:57:00.970Z,500000,rejected,12470,369855.8703,12128.54465,104000,16700,237027.3256,24
94a2ede0-e8f5-11ec-82d9-d917cdd158ac,QmbPAPPEwQNYv1vTuL1ftVPNqjFiTwjuPy826z6ZYcCHDf,0x6a77883ed4e65a1df591fda2f5252fd7c548f198,poll,Should the foundation meet with Umbria-Narni bridge to discuss adding $MANA to the Umbria platform??,2022-06-10T19:43:00.998Z,2022-06-15T19:43:00.996Z,500000,rejected,12443,932833.8171,4644.147207,158000,73700,696489.6699,23
b8075360-e8e7-11ec-82d9-d917cdd158ac,QmbruLbiFmwGGDNV8DDvXWDzXWfD8epwkkTr6LZFNyu8CA,0xd11a019a70986bd607cbc1c1f9ae221c78581f49,governance,Restructuring Wearables Submission Fees,2022-06-10T18:04:00.422Z,2022-06-24T18:04:00.421Z,6000000,enacted,12441,8144760.774,6237930.487,316000,23100,1567730.288,50
ce568980-e8c2-11ec-82d9-d917cdd158ac,QmQw8itQr3kQ3ksqAVbWejNgNY3cw8n1KLpuEjazqvLzNn,0xeff9b702ae0f6f89cb0b3cfeab7c459520096e60,linked_wearables,Add POLYSTAR to the Linked Wearables Registry,2022-06-10T13:39:00.472Z,2022-06-17T13:39:00.471Z,4000000,rejected,12433,5807.000214,807.0002136,4000,1000,0,18
91ebcb80-e8a5-11ec-82d9-d917cdd158ac,QmbUgpDGqZcxs3Hh96qSSfTiiuCM3WTXVZNKUKQFKQhqFn,0x5e382071464a6f9ea29708a045983dc265b0d86d,grant,Full process wearable creation and submission tutorials,2022-06-10T10:10:00.704Z,2022-06-17T10:10:00.703Z,1000000,enacted,12429,1686824.075,465702.1024,162000,95800,963321.9731,40
f8b699c0-e810-11ec-82d9-d917cdd158ac,QmR7Evkmm12yqtWEvxHX4JugxFudCjUy3MpxH5wN5tgHPt,0x76fb13f00cdbdd5eac8e2664cf14be791af87cb0,grant,Decentraland DAO Facilitation Squad Grant Proposal,2022-06-09T16:26:00.148Z,2022-06-23T16:26:00.147Z,4000000,enacted,12412,6580663.042,1248028.1,356000,92400,4884234.942,34
93974190-e7f5-11ec-82d9-d917cdd158ac,QmbTn6uPxAvoQ1u7w7WbRW7SN5nVFGYkibraCzjMwujJhH,0x29519122d08771ca4c83c8e3fa981df18721f76d,draft,"In DCL, should we make name plates better and larger?",2022-06-09T13:10:00.081Z,2022-06-16T13:10:00.080Z,1000000,rejected,12407,50420.30479,10882.34465,24000,14900,637.96014,17
321bac90-e7a4-11ec-82d9-d917cdd158ac,QmTm9Wmrv1yvsDrYFdLsToe1nzzL8VV9bpCvHesCu8LU6T,0xdbbb155ee7ac595bfc34853a6aee498f93caf06a,grant,Disruptive Technology & science Hub,2022-06-09T03:28:00.297Z,2022-06-23T03:28:00.296Z,8000000,rejected,12399,1623809.24,25023.01676,264000,9300,1325486.224,27
9c9aea50-e79e-11ec-82d9-d917cdd158ac,QmNaHCRx1iv6NkjgAmVdq472X9LC1jgjGS5yNtmPo5hU5N,0xb7a03df7a54279d4189eda9e92f32443afa124ed,grant,Decentraland videos to highlight events & promote in Chinese speaking community,2022-06-09T02:48:00.989Z,2022-06-16T02:48:00.989Z,1000000,enacted,12398,1825742.827,25254.11925,308000,7300,1485188.708,33
b7334300-e751-11ec-82d9-d917cdd158ac,QmX7kuCQRo86Q1nKgrDJxs9gMm8RFJSGRJheYZPZVPLvt6,0x82d54417fc69681dc74a6c0c68c6dbad5a2857b9,grant,Wear Essentials - Wearables for everyone,2022-06-08T17:37:00.361Z,2022-06-22T17:37:00.359Z,8000000,rejected,12393,2492440.48,1412792.664,378000,33200,668447.8155,56
4fad3e80-e74b-11ec-82d9-d917cdd158ac,QmW7DEwWj6PgxV7qMwES9huaVWVeMphdVZMEdFozhPpNSX,0xb0145ae156d201d6e371d07265fe3c045071c967,grant,"Genesis city top-down map website and mapping script, 6-month renewal",2022-06-08T16:51:00.696Z,2022-06-22T16:51:00.695Z,2000000,enacted,12391,2349875.282,75479.58953,292000,99700,1882695.692,32
ffbdb700-e73c-11ec-82d9-d917cdd158ac,QmcMwmsWLzRdNYeZXPzzhFtaYDH7JHqm7KeptsuGnKvm33,0xa5a6a52998a55b46f744cc80208ac18b653d45dc,poi,"Add the location -62,128 to the Points of Interest",2022-06-08T15:09:00.632Z,2022-06-15T15:09:00.630Z,500000,rejected,12388,497841.458,26041.45797,44000,1800,426000,15
9001a490-e67d-11ec-9a81-b1d70acf7d8d,QmZEegtXXSF4vfy9mzQKCeiU5LoxkSXwAzsrBxfH4BFruy,0x8367a713bc14212ab1bb8c55a778e43e50b8b927,linked_wearables,Add Woodies to the Linked Wearables Registry,2022-06-07T16:19:00.297Z,2022-06-14T16:19:00.297Z,4000000,enacted,12363,4375525.767,1734499.142,1908000,80400,652626.6248,36
